input.pincode,output.city,output.state,output.lat,output.lon,output.hub,output.hub_pin,output.hub_city,output.ogl_distance,output.distance_from_hub,output.serviceable_flag
766108,Nuapada,Odisha,20.10999,82.58,Raipur,,,,159.8611,ogl
766110,Kalahandi,Odisha,19.96363,83.36,Raipur,,,,229.2687,ogl
766118,Nuapada,Odisha,20.18905,82.71,Raipur,,,,162.09,ogl
767017,Sonapur,Odisha,20.85302,83.82,Korba,,,,221.8599,ogl
767019,Sonapur,Odisha,21.01187,83.76,Korba,,,,203.7106,ogl
767022,Balangir,Odisha,21.01747,83.38,Bilaspur,,,,180.4903,ogl
767023,Sonapur,Odisha,21.04618,83.55,Korba,,,,188.9053,ogl
767024,Balangir,Odisha,20.74288,83.33,Raipur,,,,184.9388,ogl
767026,Balangir,Odisha,20.58084,83.01,Raipur,,,,160.9935,ogl
767027,Balangir,Odisha,20.75613,82.98,Raipur,,,,150.1168,ogl
767028,Balangir,Odisha,20.80186,82.88,Raipur,,,,138.5883,ogl
767029,Balangir,Odisha,20.57651,83.31,Raipur,,,,189.4594,ogl
767037,Balangir,Odisha,20.42439,83.09,Raipur,,,,176.7674,ogl
767039,Balangir,Odisha,20.47743,82.9,Raipur,,,,156.8554,ogl
767046,Balangir,Odisha,20.40938,83.6,Raipur,,,,224.6084,ogl
768001,Sambalpur,Odisha,21.47158,83.99,Korba,,,,181.5562,ogl
768002,Sambalpur,Odisha,21.47408,83.97,Korba,,,,179.7995,ogl
768003,Sambalpur,Odisha,21.47879,83.96,Korba,,,,178.673,ogl
768004,Sambalpur,Odisha,21.48442,83.98,Korba,,,,179.8448,ogl
768005,Sambalpur,Odisha,21.42416,84.02,Korba,,,,187.3422,ogl
768016,Sambalpur,Odisha,21.52595,83.87,Korba,,,,168.2043,ogl
768017,Sambalpur,Odisha,21.5021,83.87,Korba,,,,169.9666,ogl
768027,Bargarh,Odisha,21.46943,83.73,Korba,,,,162.0969,ogl
768028,Bargarh,Odisha,21.27141,83.62,Korba,,,,171.7508,ogl
768029,Bargarh,Odisha,21.17587,83.58,Korba,,,,178.1848,ogl
768035,Bargarh,Odisha,21.07688,83.28,Bilaspur,,,,168.4995,ogl
768039,Bargarh,Odisha,20.93019,82.83,Raipur,,,,129.1778,ogl
768040,Bargarh,Odisha,21.31763,83.68,Korba,,,,171.4178,ogl
768045,Bargarh,Odisha,21.56093,83.38,Korba,,,,131.1103,ogl
768050,Bargarh,Odisha,20.82952,82.73,Raipur,,,,122.9493,ogl
768105,Sambalpur,Odisha,21.20837,84.11,Korba,,,,210.4332,ogl
768106,Sambalpur,Odisha,21.16095,84.44,Korba,,,,239.4791,ogl
768107,Sambalpur,Odisha,21.52517,84.33,Korba,,,,206.3584,ogl
768110,Debagarh,Odisha,21.51761,85.07,Korba,,,,274.1672,ogl
768121,Debagarh,Odisha,21.44691,84.51,Korba,,,,226.7459,ogl
768202,Jharsuguda,Odisha,21.88506,84.08,Korba,,,,164.2003,ogl
768203,Jharsuguda,Odisha,21.89642,84.0,Korba,,,,156.2349,ogl
768212,Sambalpur,Odisha,21.68994,84.06,Korba,,,,172.9719,ogl
768213,Jharsuguda,Odisha,21.81129,84.22,Korba,,,,180.7819,ogl
768216,Jharsuguda,Odisha,21.86792,83.9,Korba,,,,148.6125,ogl
768217,Jharsuguda,Odisha,21.80713,83.83,Korba,,,,145.9459,ogl
768220,Jharsuguda,Odisha,21.91426,84.16,Korba,,,,170.348,ogl
768222,Sambalpur,Odisha,21.74504,84.35,Korba,,,,196.0796,ogl
768226,Jharsuguda,Odisha,21.74518,83.54,Korba,,,,126.555,ogl
768227,Sambalpur,Odisha,21.76522,84.53,Korba,,,,211.9779,ogl
768234,Jharsuguda,Odisha,21.65025,83.81,Korba,,,,154.5495,ogl
769002,Sundergarh,Odisha,22.23762,84.86,Korba,,,,230.4086,ogl
769003,Sundergarh,Odisha,22.27245,84.85,Korba,,,,228.8639,ogl
769004,Sundergarh,Odisha,22.20778,84.83,Korba,,,,227.859,ogl
769005,Sundergarh,Odisha,22.25214,84.87,Korba,,,,231.2019,ogl
769007,Sundergarh,Odisha,22.2009,84.86,Korba,,,,231.0301,ogl
769009,Sundergarh,Odisha,22.26684,84.81,Korba,,,,224.8638,ogl
769010,Sundergarh,Odisha,22.24231,84.9,Korba,,,,234.4105,ogl
769012,Sundergarh,Odisha,22.22789,84.84,Korba,,,,228.5307,ogl
769014,Sundergarh,Odisha,22.25887,84.89,Korba,,,,233.1412,ogl
769015,Sundergarh,Odisha,22.24811,84.83,Korba,,,,227.1867,ogl
769042,Sundergarh,Odisha,22.29281,84.9,Korba,,,,233.6952,ogl
769043,Sundergarh,Odisha,22.17219,84.83,Korba,,,,228.5237,ogl
770001,Sundergarh,Odisha,22.11059,84.04,Korba,,,,151.0374,ogl
770014,Sundergarh,Odisha,22.30715,84.17,Korba,,,,159.0461,ogl
770017,Sundergarh,Odisha,22.16194,84.6,Korba,,,,205.4753,ogl
770018,Sundergarh,Odisha,22.2858,84.42,Korba,,,,184.8313,ogl
770023,Sundergarh,Odisha,22.26869,84.53,Korba,,,,196.3066,ogl
770031,Sundergarh,Odisha,22.20878,84.73,Korba,,,,217.6833,ogl
770033,Sundergarh,Odisha,22.35827,84.65,Korba,,,,207.3591,ogl
770034,Sundergarh,Odisha,22.21561,84.66,Korba,,,,210.4515,ogl
770035,Sundergarh,Odisha,22.40475,84.98,Korba,,,,240.794,ogl
770037,Sundergarh,Odisha,22.06495,84.79,Korba,,,,226.9117,ogl
770038,Sundergarh,Odisha,21.83006,84.88,Korba,,,,243.0737,ogl
770040,Sundergarh,Odisha,21.9704,85.03,Korba,,,,253.4504,ogl
770046,Sundergarh,Odisha,22.35608,84.84,Korba,,,,226.84,ogl
781003,Kamrup,Assam,26.19208,91.77,Guwahati,,,,3.2889,ogl
781004,Kamrup,Assam,26.21099,91.84,Guwahati,,,,10.3508,ogl
781006,Kamrup,Assam,26.14242,91.8,Guwahati,,,,6.331,ogl
781008,Kamrup,Assam,26.17486,91.75,Guwahati,,,,0.5261,ogl
781009,Kamrup,Assam,26.17223,91.74,Guwahati,,,,0.5794,ogl
781011,Kamrup,Assam,26.13978,91.7,Guwahati,,,,5.8079,ogl
781012,Kamrup,Assam,26.16148,91.66,Guwahati,,,,8.6423,ogl
781013,Kamrup,Assam,26.1288,91.67,Guwahati,,,,8.9619,ogl
781014,Kamrup,Assam,26.15063,91.67,Guwahati,,,,7.9295,ogl
781015,Kamrup,Assam,26.02009,91.67,Guwahati,,,,18.51,ogl
781016,Kamrup,Assam,26.16265,91.74,Guwahati,,,,1.1899,ogl
781017,Kamrup,Assam,26.1232,91.62,Guwahati,,,,13.6791,ogl
781019,Kamrup,Assam,26.15005,91.76,Guwahati,,,,2.8223,ogl
781020,Kamrup,Assam,26.19553,91.8,Guwahati,,,,6.008,ogl
781021,Kamrup,Assam,26.18048,91.78,Guwahati,,,,3.5407,ogl
781022,Kamrup,Assam,26.12256,91.81,Guwahati,,,,8.4432,ogl
781023,Kamrup,Assam,26.11189,91.86,Guwahati,,,,13.2145,ogl
781024,Kamrup,Assam,26.16486,91.8,Guwahati,,,,5.467,ogl
781025,Kamrup,Assam,26.13427,91.72,Guwahati,,,,4.9226,ogl
781026,Kamrup,Assam,26.19619,91.87,Guwahati,,,,12.6817,ogl
781030,Kamrup,Assam,26.23395,91.75,Guwahati,,,,6.9013,ogl
781032,Kamrup,Assam,26.17799,91.79,Guwahati,,,,4.4608,ogl
781034,Kamrup,Assam,26.13522,91.75,Guwahati,,,,4.1112,ogl
781035,Kamrup,Assam,26.11843,91.72,Guwahati,,,,6.4896,ogl
781036,Kamrup,Assam,26.15228,91.8,Guwahati,,,,5.8369,ogl
781038,Kamrup,Assam,26.13372,91.78,Guwahati,,,,5.4562,ogl
781040,Kamrup,Assam,26.09498,91.75,Guwahati,,,,8.5745,ogl
781101,Kamrup,Assam,26.2773,91.67,Guwahati,,,,13.9379,ogl
781103,Kamrup,Assam,26.18982,91.57,Guwahati,,,,17.6541,ogl
781104,Kamrup,Assam,26.22394,91.6,Guwahati,,,,15.6514,ogl
781122,Kamrup,Assam,26.119,91.45,Kamrup,,,,23.2174,ogl
781123,Kamrup,Assam,25.95743,91.22,Chhaygaon,,,,11.0436,ogl
781124,Kamrup,Assam,25.96389,91.39,Chhaygaon,,,,8.3452,ogl
781125,Kamrup,Assam,26.02628,91.48,Chhaygaon,,,,19.7022,ogl
781126,Nalbari,Assam,26.22427,91.35,Nalbari,,,,15.1055,ogl
781131,Kamrup,Assam,25.87382,91.37,Chhaygaon,,,,7.0096,ogl
781132,Kamrup,Assam,26.07931,91.46,Chhaygaon,,,,22.432,ogl
781134,Kamrup,Assam,26.07955,91.42,Chhaygaon,,,,20.2507,ogl
781136,Kamrup,Assam,26.10716,91.16,Kamrup,,,,7.6532,ogl
781137,Kamrup,Assam,26.11718,91.3,Kamrup,,,,8.7805,ogl
781171,Kamrup,Assam,26.16278,91.84,Guwahati,,,,9.4568,ogl
781302,Barpeta,Assam,26.22708,91.12,Kamrup,,,,13.1538,ogl
781305,Barpeta,Assam,26.24396,91.2,Kamrup,,,,10.6367,ogl
781308,Barpeta,Assam,26.19103,90.91,Barpeta,,,,21.5451,ogl
781315,Barpeta,Assam,26.63397,90.99,Barpeta,,,,32.4006,ogl
781317,Barpeta,Assam,26.52872,90.87,Barpeta,,,,26.4252,ogl
781318,Barpeta,Assam,26.58177,91.09,Barpeta,,,,26.6903,ogl
781319,Barpeta,Assam,26.34793,90.86,Barpeta,,,,17.9074,ogl
781321,Barpeta,Assam,26.22614,90.76,Goalpara,,,,25.2726,ogl
781341,Nalbari,Assam,26.46966,91.42,Nalbari,,,,13.1491,ogl
781351,Nalbari,Assam,26.39328,91.49,Nalbari,,,,10.1653,ogl
781354,Kamrup,Assam,26.45008,91.63,Nalbari,,,,25.4677,ogl
781360,Nalbari,Assam,26.74161,91.55,Nalbari,,,,45.7671,ogl
781364,Kamrup,Assam,26.66053,91.71,Mangaldoi,,,,44.5289,ogl
781367,Nalbari,Assam,26.58694,91.58,Nalbari,,,,31.6768,ogl
781369,Nalbari,Assam,26.49376,91.52,Nalbari,,,,19.7889,ogl
781370,Nalbari,Assam,26.4628,91.34,Nalbari,,,,13.5238,ogl
781371,Nalbari,Assam,26.48894,91.27,Nalbari,,,,19.7983,ogl
781380,Kamrup,Assam,26.34423,91.69,Guwahati,,,,19.9431,ogl
781381,Kamrup,Assam,26.40324,91.74,Guwahati,,,,25.7192,ogl
782001,Marigaon,Assam,26.35311,92.69,Nagaon,,,,6.5078,ogl
782002,Nagaon,Assam,26.37404,92.63,Nagaon,,,,12.9208,ogl
782003,Nagaon,Assam,26.33003,92.7,Nagaon,,,,4.9829,ogl
782101,Nagaon,Assam,26.27469,92.7,Nagaon,,,,7.9162,ogl
782105,Marigaon,Assam,26.23464,92.27,Morigaon,,,,6.314,ogl
782120,Nagaon,Assam,26.5352,92.83,Tezpur,,,,11.9576,ogl
782122,Nagaon,Assam,26.45009,92.55,Nagaon,,,,23.9828,ogl
782123,Nagaon,Assam,26.4409,92.47,Morigaon,,,,24.9882,ogl
782124,Nagaon,Assam,26.44829,92.64,Nagaon,,,,17.119,ogl
782125,Nagaon,Assam,26.43958,92.74,Nagaon,,,,12.2254,ogl
782126,Marigaon,Assam,26.45504,92.38,Morigaon,,,,22.8143,ogl
782139,Karbi Anglong,Assam,26.44302,93.0,Nagaon,,,,27.894,ogl
782140,Nagaon,Assam,26.39976,92.84,Nagaon,,,,11.8562,ogl
782141,Nagaon,Assam,26.36753,92.78,Nagaon,,,,5.1333,ogl
782144,Nagaon,Assam,26.25682,92.64,Nagaon,,,,13.6553,ogl
782425,Nagaon,Assam,26.15613,92.49,Morigaon,,,,19.4561,ogl
782426,Nagaon,Assam,26.13326,92.66,Nagaon,,,,23.6467,ogl
782428,Nagaon,Assam,26.09941,92.75,Nagaon,,,,25.6404,ogl
782435,Nagaon,Assam,25.98771,92.84,Hojai,,,,14.4385,ogl
782445,Nagaon,Assam,26.07779,92.92,Hojai,,,,14.1794,ogl
782448,Karbi Anglong,Assam,25.79797,92.82,Hojai,,,,24.4695,ogl
782460,Karbi Anglong,Assam,25.89867,93.24,Hojai,,,,26.7926,ogl
782461,Karbi Anglong,Assam,26.08409,93.44,Karbialong,,,,18.0935,ogl
782481,Karbi Anglong,Assam,26.10402,93.04,Hojai,,,,16.7242,ogl
782485,Karbi Anglong,Assam,25.93972,92.72,Hojai,,,,26.3032,ogl
782490,Karbi Anglong,Assam,26.42544,93.56,Karbialong,,,,26.709,ogl
783101,Goalpara,Assam,26.15738,90.59,Goalpara,,,,11.9818,ogl
783120,Goalpara,Assam,26.05565,90.5,Goalpara,,,,10.0094,ogl
783121,Goalpara,Assam,26.16414,90.64,Goalpara,,,,13.3054,ogl
783122,Goalpara,Assam,25.9419,90.78,Goalpara,,,,21.6362,ogl
783124,Goalpara,Assam,26.00102,90.79,Goalpara,,,,19.7505,ogl
783128,Dhubri,Assam,25.80595,89.88,Goalpara,,,,76.9458,ogl
783129,Goalpara,Assam,26.07615,90.32,Goalpara,,,,28.1193,ogl
783135,Dhubri,Assam,25.64473,89.93,Goalpara,,,,80.7842,ogl
783301,Dhubri,Assam,26.02162,89.99,Goalpara,,,,61.0272,ogl
783324,Dhubri,Assam,25.96078,89.89,Goalpara,,,,71.6452,ogl
783330,Dhubri,Assam,26.00863,90.11,Goalpara,,,,49.1746,ogl
783334,Dhubri,Assam,26.15292,89.86,Goalpara,,,,74.7734,ogl
783335,Dhubri,Assam,26.23726,89.79,Bongaigaon,,,,81.3278,ogl
783339,Dhubri,Assam,26.12451,90.03,Goalpara,,,,57.5239,ogl
783345,Kokrajhar,Assam,26.33529,90.22,Bongaigaon,,,,37.4901,ogl
783346,Kokrajhar,Assam,26.58119,90.19,Bongaigaon,,,,38.491,ogl
783350,Kokrajhar,Assam,26.64922,90.04,Bongaigaon,,,,55.0338,ogl
783354,Kokrajhar,Assam,26.42381,90.16,Bongaigaon,,,,40.3087,ogl
783370,Kokrajhar,Assam,26.60774,90.32,Bongaigaon,,,,27.7797,ogl
783380,Bongaigaon,Assam,26.47411,90.57,Bongaigaon,,,,1.1915,ogl
783383,Bongaigaon,Assam,26.38806,90.65,Bongaigaon,,,,13.5948,ogl
783392,Bongaigaon,Assam,26.41727,90.79,Bongaigaon,,,,23.9369,ogl
784001,Sonitpur,Assam,26.61561,92.86,Tezpur,,,,8.1841,ogl
784010,Sonitpur,Assam,26.64864,92.66,Tezpur,,,,12.0529,ogl
784101,Sonitpur,Assam,26.82667,92.78,Tezpur,,,,21.5351,ogl
784102,Sonitpur,Assam,26.85709,92.82,Tezpur,,,,25.2323,ogl
784110,Sonitpur,Assam,26.66445,92.52,Tezpur,,,,26.0752,ogl
784112,Sonitpur,Assam,26.68314,92.45,Tezpur,,,,33.2643,ogl
784113,Darrang,Assam,26.62107,92.25,Mangaldoi,,,,33.1185,ogl
784114,Darrang,Assam,26.66058,92.28,Mangaldoi,,,,38.4106,ogl
784115,Darrang,Assam,26.50364,92.22,Mangaldoi,,,,21.9275,ogl
784116,Darrang,Assam,26.57989,92.32,Mangaldoi,,,,34.9629,ogl
784125,Darrang,Assam,26.36789,92.02,Mangaldoi,,,,3.1644,ogl
784145,Darrang,Assam,26.31496,91.85,Guwahati,,,,18.992,ogl
784149,Sonitpur,Assam,26.64299,92.58,Tezpur,,,,19.9095,ogl
784153,Sonitpur,Assam,26.69899,92.67,Tezpur,,,,13.165,ogl
784154,Sonitpur,Assam,26.6634,92.75,Tezpur,,,,4.5073,ogl
784160,Lakhimpur,Assam,27.14441,93.91,Jakhlabandha,,,,90.0486,ogl
784163,Lakhimpur,Assam,27.07975,93.85,Jakhlabandha,,,,80.8234,ogl
784168,Sonitpur,Assam,26.90117,93.62,Jakhlabandha,,,,50.599,ogl
784176,Sonitpur,Assam,26.73971,93.21,Jakhlabandha,,,,16.2931,ogl
784501,Sonitpur,Assam,26.69029,92.79,Tezpur,,,,6.4474,ogl
784506,Sonitpur,Assam,26.86007,92.52,Tezpur,,,,36.1116,ogl
784510,Darrang,Assam,26.78427,92.02,Mangaldoi,,,,43.8859,ogl
784514,Darrang,Assam,26.66585,92.17,Mangaldoi,,,,33.2883,ogl
784522,Darrang,Assam,26.60055,91.8,Mangaldoi,,,,33.445,ogl
784523,Darrang,Assam,26.81283,91.9,Mangaldoi,,,,49.0337,ogl
784525,Darrang,Assam,26.59186,92.01,Mangaldoi,,,,22.6435,ogl
784526,Darrang,Assam,26.7312,91.81,Mangaldoi,,,,44.3026,ogl
784527,Darrang,Assam,26.78974,91.76,Mangaldoi,,,,52.4487,ogl
785004,Jorhat,Assam,26.70663,94.17,Karbialong,,,,82.3803,ogl
785101,Jorhat,Assam,26.83535,94.28,Karbialong,,,,100.2336,ogl
785107,Jorhat,Assam,26.79972,94.38,Karbialong,,,,104.7608,ogl
785601,Golaghat,Assam,26.0177,93.89,Karbialong,,,,36.0611,ogl
785611,Golaghat,Assam,26.70345,93.86,Jakhlabandha,,,,62.5694,ogl
785612,Golaghat,Assam,26.65652,93.56,Jakhlabandha,,,,32.3184,ogl
785613,Golaghat,Assam,26.48154,93.8,Karbialong,,,,39.4329,ogl
785615,Golaghat,Assam,26.68564,93.7,Jakhlabandha,,,,46.5991,ogl
785621,Golaghat,Assam,26.51289,93.97,Karbialong,,,,53.1158,ogl
785634,Jorhat,Assam,26.61926,94.36,Karbialong,,,,91.3004,ogl
785640,Sibsagar,Assam,26.99164,94.62,Karbialong,,,,136.7194,ogl
785661,Sibsagar,Assam,26.89107,94.55,Karbialong,,,,124.2279,ogl
785670,Sibsagar,Assam,27.14529,94.95,Karbialong,,,,172.8428,ogl
785671,Sibsagar,Assam,27.21616,94.7,Karbialong,,,,159.5942,ogl
785673,Sibsagar,Assam,27.08897,94.87,Karbialong,,,,162.7482,ogl
785675,Dibrugarh,Assam,27.23617,94.88,Karbialong,,,,173.999,ogl
785676,Dibrugarh,Assam,27.28771,94.9,Karbialong,,,,179.3196,ogl
785680,Sibsagar,Assam,26.83527,94.54,Karbialong,,,,119.6323,ogl
785682,Sibsagar,Assam,26.93805,94.46,Karbialong,,,,120.9566,ogl
785686,Sibsagar,Assam,26.92981,94.81,Karbialong,,,,147.564,ogl
785692,Sibsagar,Assam,27.08,95.2,Karbialong,,,,189.1228,ogl
785696,Sibsagar,Assam,26.81507,94.69,Karbialong,,,,130.6332,ogl
785700,Jorhat,Assam,26.79278,94.32,Karbialong,,,,99.7842,ogl
785701,Sibsagar,Assam,26.97259,94.71,Karbialong,,,,142.295,ogl
786001,Dibrugarh,Assam,27.48789,94.92,Jakhlabandha,,,,193.5251,ogl
786003,Dibrugarh,Assam,27.41263,94.94,Jakhlabandha,,,,191.1634,ogl
786005,Dibrugarh,Assam,27.49517,94.92,Jakhlabandha,,,,193.9365,ogl
786010,Dibrugarh,Assam,27.3999,95.02,Karbialong,,,,196.4946,ogl
786101,Dibrugarh,Assam,27.48485,95.09,Karbialong,,,,208.002,ogl
786102,Dibrugarh,Assam,27.45309,95.12,Karbialong,,,,207.7589,ogl
786103,Dibrugarh,Assam,27.3784,95.16,Karbialong,,,,205.2721,ogl
786126,Tinsukia,Assam,27.51867,95.36,Karbialong,,,,230.4191,ogl
786150,Tinsukia,Assam,27.50636,95.49,Karbialong,,,,239.6044,ogl
786157,Tinsukia,Assam,27.88975,95.66,Jakhlabandha,,,,278.983,ogl
786158,Tinsukia,Assam,27.85683,95.85,Karbialong,,,,291.5695,ogl
786170,Tinsukia,Assam,27.50216,95.45,Karbialong,,,,236.194,ogl
786171,Tinsukia,Assam,27.34833,95.58,Karbialong,,,,236.8032,ogl
786182,Tinsukia,Assam,27.32788,95.8,Karbialong,,,,254.256,ogl
786183,Tinsukia,Assam,27.4914,95.26,Karbialong,,,,220.9252,ogl
786602,Dibrugarh,Assam,27.34116,95.3,Karbialong,,,,213.5739,ogl
786610,Dibrugarh,Assam,27.29145,95.22,Karbialong,,,,203.9333,ogl
786611,Dibrugarh,Assam,27.17907,95.1,Karbialong,,,,186.9747,ogl
786614,Dibrugarh,Assam,27.25821,95.4,Karbialong,,,,216.4255,ogl
786623,Dibrugarh,Assam,27.19927,95.35,Karbialong,,,,208.7274,ogl
787001,Lakhimpur,Assam,27.23474,94.1,Jakhlabandha,,,,110.8212,ogl
787023,Lakhimpur,Assam,27.17886,93.99,Jakhlabandha,,,,98.5059,ogl
787031,Lakhimpur,Assam,27.22937,94.04,Jakhlabandha,,,,105.9265,ogl
787032,Lakhimpur,Assam,27.31143,94.17,Jakhlabandha,,,,121.6084,ogl
787052,Lakhimpur,Assam,27.07301,94.17,Jakhlabandha,,,,106.261,ogl
787055,Lakhimpur,Assam,27.19329,94.4,Jakhlabandha,,,,132.6581,ogl
787057,Dhemaji,Assam,27.49053,94.58,Jakhlabandha,,,,165.6874,ogl
787058,Dhemaji,Assam,27.29112,94.58,Jakhlabandha,,,,153.5068,ogl
787059,Dhemaji,Assam,27.61257,94.83,Jakhlabandha,,,,193.606,ogl
787060,Dhemaji,Assam,27.75281,95.22,Jakhlabandha,,,,234.1543,ogl
788004,Cachar,Assam,24.81873,92.75,Silchar,,,,3.3203,ogl
788006,Karimganj,Assam,24.78635,92.81,Silchar,,,,6.0631,ogl
788009,Cachar,Assam,24.84582,92.85,Silchar,,,,7.3148,ogl
788013,Cachar,Assam,24.76219,92.85,Silchar,,,,10.6539,ogl
788015,Cachar,Assam,24.78739,92.8,Silchar,,,,5.5006,ogl
788026,Cachar,Assam,24.80327,92.71,Silchar,,,,7.6996,ogl
788030,Cachar,Assam,24.96439,92.88,Silchar,,,,17.8165,ogl
788101,Cachar,Assam,24.82138,92.89,Silchar,,,,11.2862,ogl
788107,Cachar,Assam,24.93011,93.09,Silchar,,,,33.1876,ogl
788111,Cachar,Assam,25.01565,92.79,Silchar,,,,20.3406,ogl
788116,Cachar,Assam,24.53307,92.98,Silchar,,,,39.0525,ogl
788117,Hailakandi,Assam,24.70625,92.72,Silchar,,,,15.2972,ogl
788123,Cachar,Assam,24.63296,92.85,Silchar,,,,23.3738,ogl
788150,Hailakandi,Assam,24.78438,92.6,Silchar,,,,18.8489,ogl
788151,Cachar,Assam,24.68973,92.56,Silchar,,,,27.2456,ogl
788155,Hailakandi,Assam,24.67758,92.6,Silchar,,,,25.0,ogl
788163,Hailakandi,Assam,24.49406,92.64,Silchar,,,,40.2172,ogl
788164,Hailakandi,Assam,24.58073,92.55,Silchar,,,,36.3527,ogl
788165,Hailakandi,Assam,24.38085,92.58,Silchar,,,,54.1488,ogl
788168,Hailakandi,Assam,24.61437,92.6,Silchar,,,,30.2903,ogl
788709,Karimganj,Assam,24.88915,92.29,Silchar,,,,49.7189,ogl
788710,Karimganj,Assam,24.87457,92.35,Silchar,,,,43.5206,ogl
788713,Karimganj,Assam,24.83565,92.4,Silchar,,,,38.2368,ogl
788720,Karimganj,Assam,24.75798,92.44,Silchar,,,,35.2122,ogl
788722,Karimganj,Assam,24.75203,92.34,Silchar,,,,45.2109,ogl
788727,Karimganj,Assam,24.42932,92.28,Silchar,,,,67.5112,ogl
788735,Hailakandi,Assam,24.56506,92.4,Silchar,,,,48.5057,ogl
788736,Hailakandi,Assam,24.47306,92.4,Silchar,,,,55.3905,ogl
